Attribute,Process,Commodity,Sector,Subsector,Technology,Fuel,Enduse,Unit,Parameters,FuelGroup
VAR_Cap,C_HLTH-PH_Boiler-NGA,-,Commercial,Healthcare,Boiler,Natural Gas,Process Heat ,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-PH_Boiler-LPG,-,Commercial,Healthcare,Boiler,LPG,Process Heat ,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-PH_Boiler-COA00,-,Commercial,Healthcare,Boiler,Coal,Process Heat ,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-PH_Boiler-BIG,-,Commercial,Healthcare,Boiler,Biogas,Process Heat ,GW,Technology Capacity,Renewables (direct use)
VAR_FIn,C_HLTH-PH_Boiler-BIG,COMBIG,Commercial,Healthcare,Boiler,Biogas,Process Heat ,PJ,Fuel Consumption,Renewables (direct use)
VAR_FIn,C_HLTH-PH_Boiler-COA00,COMCOA,Commercial,Healthcare,Boiler,Coal,Process Heat ,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_HLTH-PH_Boiler-LPG,COMLPG,Commercial,Healthcare,Boiler,LPG,Process Heat ,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_HLTH-PH_Boiler-NGA,COMNGA,Commercial,Healthcare,Boiler,Natural Gas,Process Heat ,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_HLTH-PH_Boiler-BIG,C_HLTH-PH,Commercial,Healthcare,Boiler,Biogas,Process Heat ,PJ,End Use Demand,Renewables (direct use)
VAR_FOut,C_HLTH-PH_Boiler-COA00,C_HLTH-PH,Commercial,Healthcare,Boiler,Coal,Process Heat ,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-PH_Boiler-COA00,COMCO2,Commercial,Healthcare,Boiler,Coal,Process Heat ,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_HLTH-PH_Boiler-LPG,C_HLTH-PH,Commercial,Healthcare,Boiler,LPG,Process Heat ,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-PH_Boiler-LPG,COMCO2,Commercial,Healthcare,Boiler,LPG,Process Heat ,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_HLTH-PH_Boiler-NGA,C_HLTH-PH,Commercial,Healthcare,Boiler,Natural Gas,Process Heat ,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-PH_Boiler-NGA,COMCO2,Commercial,Healthcare,Boiler,Natural Gas,Process Heat ,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_HLTH-SH_Boiler-NGA00,-,Commercial,Healthcare,Boiler,Natural Gas,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-SH_Boiler-DSL00,-,Commercial,Healthcare,Boiler,Diesel,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_HLTH-SH_Boiler-COA00,-,Commercial,Healthcare,Boiler,Coal,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_HLTH-SH_Boiler-COA00,COMCOA,Commercial,Healthcare,Boiler,Coal,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_HLTH-SH_Boiler-DSL00,COMDSL,Commercial,Healthcare,Boiler,Diesel,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_HLTH-SH_Boiler-NGA00,COMNGA,Commercial,Healthcare,Boiler,Natural Gas,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_HLTH-SH_Boiler-COA00,C_HLTH-SH,Commercial,Healthcare,Boiler,Coal,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-SH_Boiler-COA00,COMCO2,Commercial,Healthcare,Boiler,Coal,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_HLTH-SH_Boiler-DSL00,C_HLTH-SH,Commercial,Healthcare,Boiler,Diesel,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-SH_Boiler-DSL00,COMCO2,Commercial,Healthcare,Boiler,Diesel,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_HLTH-SH_Boiler-NGA00,C_HLTH-SH,Commercial,Healthcare,Boiler,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-SH_Boiler-NGA00,COMCO2,Commercial,Healthcare,Boiler,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_EDU-WH_Cylinder-ELC00,-,Commercial,Education,Hot Water Cylinder,Electricity,Water Heating,GW,Technology Capacity,Electricity
VAR_FIn,C_EDU-WH_Cylinder-ELC00,COMELC,Commercial,Education,Hot Water Cylinder,Electricity,Water Heating,PJ,Fuel Consumption,Electricity
VAR_FOut,C_EDU-WH_Cylinder-ELC00,C_EDU-WH,Commercial,Education,Hot Water Cylinder,Electricity,Water Heating,PJ,End Use Demand,Electricity
VAR_Cap,C_EDU-WH_Cylinder-NGA,-,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_EDU-WH_Cylinder-NGA,COMNGA,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_EDU-WH_Cylinder-NGA,C_EDU-WH,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_EDU-WH_Cylinder-NGA,COMCO2,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_EDU-WH_Cylinder-NGA00,-,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_EDU-WH_Cylinder-NGA00,COMNGA,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_EDU-WH_Cylinder-NGA00,C_EDU-WH,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_EDU-WH_Cylinder-NGA00,COMCO2,Commercial,Education,Hot Water Cylinder,Natural Gas,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_EDU-WH_Instant-LPG,-,Commercial,Education,Instantaneous Water Heater ,LPG,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_EDU-WH_Instant-LPG,COMLPG,Commercial,Education,Instantaneous Water Heater ,LPG,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_EDU-WH_Instant-LPG,C_EDU-WH,Commercial,Education,Instantaneous Water Heater ,LPG,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_EDU-WH_Instant-LPG,COMCO2,Commercial,Education,Instantaneous Water Heater ,LPG,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_EDU-WH_Instant-NGA,-,Commercial,Education,Instantaneous Water Heater ,Natural Gas,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_EDU-WH_Instant-NGA,COMNGA,Commercial,Education,Instantaneous Water Heater ,Natural Gas,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_EDU-WH_Instant-NGA,C_EDU-WH,Commercial,Education,Instantaneous Water Heater ,Natural Gas,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_Cap,AINDC-SH-Boiler-WOD,-,Agriculture,Indoor Cropping,Boiler,Wood,Space Heating,GW,Technology Capacity,Renewables (direct use)
VAR_Cap,AINDC-SH-Boiler-NGA,-,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,AINDC-SH-Boiler_NGA00,-,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,AINDC-SH-Boiler_DSL00,-,Agriculture,Indoor Cropping,Boiler,Diesel,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,AINDC-SH-Boiler_COA00,-,Agriculture,Indoor Cropping,Boiler,Coal,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,AINDC-SH-Boiler_COA00,AGRCOA,Agriculture,Indoor Cropping,Boiler,Coal,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AINDC-SH-Boiler_DSL00,AGRDSL,Agriculture,Indoor Cropping,Boiler,Diesel,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AINDC-SH-Boiler_NGA00,AGRNGA,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AINDC-SH-Boiler-NGA,AGRNGA,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AINDC-SH-Boiler-WOD,AGRWOD,Agriculture,Indoor Cropping,Boiler,Wood,Space Heating,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,AINDC-SH-Boiler_COA00,AGRCO2,Agriculture,Indoor Cropping,Boiler,Coal,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler_COA00,AINDC-SH,Agriculture,Indoor Cropping,Boiler,Coal,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler_DSL00,AGRCO2,Agriculture,Indoor Cropping,Boiler,Diesel,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler_DSL00,AINDC-SH,Agriculture,Indoor Cropping,Boiler,Diesel,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler_NGA00,AGRCO2,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler_NGA00,AINDC-SH,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler-NGA,AGRCO2,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler-NGA,AINDC-SH,Agriculture,Indoor Cropping,Boiler,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,AINDC-SH-Boiler-WOD,AINDC-SH,Agriculture,Indoor Cropping,Boiler,Wood,Space Heating,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,MEAT-PH-STM_HW-WOD-Boiler,-,Industry,Meat Processing,Boiler,Wood,Process Heat Steam/Hot Water,GW,Technology Capacity,Renewables (direct use)
VAR_Cap,MEAT-PH-STM_HW-NGA-BLR15,-,Industry,Meat Processing,Boiler,Natural Gas,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_Cap,MEAT-PH-STM_HW-COA-BLR15,-,Industry,Meat Processing,Boiler,Coal,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_FIn,MEAT-PH-STM_HW-COA-BLR15,INDCOA,Industry,Meat Processing,Boiler,Coal,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MEAT-PH-STM_HW-NGA-BLR15,INDNGA,Industry,Meat Processing,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MEAT-PH-STM_HW-WOD-Boiler,INDWOD,Industry,Meat Processing,Boiler,Wood,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,MEAT-PH-STM_HW-COA-BLR15,INDCO2,Industry,Meat Processing,Boiler,Coal,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MEAT-PH-STM_HW-COA-BLR15,MEAT-PH-STM_HW,Industry,Meat Processing,Boiler,Coal,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MEAT-PH-STM_HW-NGA-BLR15,INDCO2,Industry,Meat Processing,Boiler,Natural Gas,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MEAT-PH-STM_HW-NGA-BLR15,MEAT-PH-STM_HW,Industry,Meat Processing,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MEAT-PH-STM_HW-WOD-Boiler,MEAT-PH-STM_HW,Industry,Meat Processing,Boiler,Wood,Process Heat Steam/Hot Water,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,MNNG-PH-STM_HW-WOD-Boiler,-,Industry,Mining,Boiler,Wood,Process Heat Steam/Hot Water,GW,Technology Capacity,Renewables (direct use)
VAR_Cap,MNNG-PH-STM_HW-NGA-Boiler,-,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_Cap,MNNG-PH-STM_HW-NGA-BLR15,-,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_Cap,MNNG-PH-STM_HW-FOL-BLR15,-,Industry,Mining,Boiler,Fuel Oil,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_FIn,MNNG-PH-STM_HW-FOL-BLR15,INDFOL,Industry,Mining,Boiler,Fuel Oil,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MNNG-PH-STM_HW-NGA-BLR15,INDNGA,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MNNG-PH-STM_HW-NGA-Boiler,INDNGA,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MNNG-PH-STM_HW-WOD-Boiler,INDWOD,Industry,Mining,Boiler,Wood,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,MNNG-PH-STM_HW-FOL-BLR15,INDCO2,Industry,Mining,Boiler,Fuel Oil,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MNNG-PH-STM_HW-FOL-BLR15,MNNG-PH-STM_HW,Industry,Mining,Boiler,Fuel Oil,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MNNG-PH-STM_HW-NGA-BLR15,INDCO2,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MNNG-PH-STM_HW-NGA-BLR15,MNNG-PH-STM_HW,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MNNG-PH-STM_HW-NGA-Boiler,INDCO2,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MNNG-PH-STM_HW-NGA-Boiler,MNNG-PH-STM_HW,Industry,Mining,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MNNG-PH-STM_HW-WOD-Boiler,MNNG-PH-STM_HW,Industry,Mining,Boiler,Wood,Process Heat Steam/Hot Water,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,MNRL-PH-STM_HW-WOD-Boiler,-,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Wood,Process Heat Steam/Hot Water,GW,Technology Capacity,Renewables (direct use)
VAR_Cap,MNRL-PH-STM_HW-NGA-Boiler,-,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_Cap,MNRL-PH-STM_HW-NGA-BLR15,-,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,GW,Technology Capacity,Fossil Fuels
VAR_FIn,MNRL-PH-STM_HW-NGA-BLR15,INDNGA,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MNRL-PH-STM_HW-NGA-Boiler,INDNGA,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,MNRL-PH-STM_HW-WOD-Boiler,INDWOD,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Wood,Process Heat Steam/Hot Water,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,MNRL-PH-STM_HW-NGA-BLR15,INDCO2,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MNRL-PH-STM_HW-NGA-BLR15,MNRL-PH-STM_HW,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MNRL-PH-STM_HW-NGA-Boiler,INDCO2,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,kt CO2,Emissions,Fossil Fuels
VAR_FOut,MNRL-PH-STM_HW-NGA-Boiler,MNRL-PH-STM_HW,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Natural Gas,Process Heat Steam/Hot Water,PJ,End Use Demand,Fossil Fuels
VAR_FOut,MNRL-PH-STM_HW-WOD-Boiler,MNRL-PH-STM_HW,Industry,Non-Metallic Mineral Product Manufacturing,Boiler,Wood,Process Heat Steam/Hot Water,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,C_OFFC-SH_Boiler-NGA00,-,Commercial,Office Blocks,Boiler,Natural Gas,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OFFC-SH_Boiler-FOL00,-,Commercial,Office Blocks,Boiler,Fuel Oil,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OFFC-SH_Boiler-ELC,-,Commercial,Office Blocks,Boiler,Electricity,Space Heating,GW,Technology Capacity,Electricity
VAR_Cap,C_OFFC-SH_Boiler-DSL00,-,Commercial,Office Blocks,Boiler,Diesel,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OFFC-SH_Boiler-COA00,-,Commercial,Office Blocks,Boiler,Coal,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_OFFC-SH_Boiler-COA00,COMCOA,Commercial,Office Blocks,Boiler,Coal,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OFFC-SH_Boiler-DSL00,COMDSL,Commercial,Office Blocks,Boiler,Diesel,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OFFC-SH_Boiler-ELC,COMELC,Commercial,Office Blocks,Boiler,Electricity,Space Heating,PJ,Fuel Consumption,Electricity
VAR_FIn,C_OFFC-SH_Boiler-FOL00,COMFOL,Commercial,Office Blocks,Boiler,Fuel Oil,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OFFC-SH_Boiler-NGA00,COMNGA,Commercial,Office Blocks,Boiler,Natural Gas,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-COA00,C_OFFC-SH,Commercial,Office Blocks,Boiler,Coal,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-COA00,COMCO2,Commercial,Office Blocks,Boiler,Coal,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-DSL00,C_OFFC-SH,Commercial,Office Blocks,Boiler,Diesel,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-DSL00,COMCO2,Commercial,Office Blocks,Boiler,Diesel,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-ELC,C_OFFC-SH,Commercial,Office Blocks,Boiler,Electricity,Space Heating,PJ,End Use Demand,Electricity
VAR_FOut,C_OFFC-SH_Boiler-FOL00,C_OFFC-SH,Commercial,Office Blocks,Boiler,Fuel Oil,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-FOL00,COMCO2,Commercial,Office Blocks,Boiler,Fuel Oil,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-NGA00,C_OFFC-SH,Commercial,Office Blocks,Boiler,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OFFC-SH_Boiler-NGA00,COMCO2,Commercial,Office Blocks,Boiler,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_EDU-WH_Instant-NGA,COMCO2,Commercial,Education,Instantaneous Water Heater ,Natural Gas,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_HLTH-WH_Boiler-BIG,-,Commercial,Healthcare,Boiler,Biogas,Water Heating,GW,Technology Capacity,Renewables (direct use)
VAR_FIn,C_HLTH-WH_Boiler-BIG,COMBIG,Commercial,Healthcare,Boiler,Biogas,Water Heating,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,C_HLTH-WH_Boiler-BIG,C_HLTH-WH,Commercial,Healthcare,Boiler,Biogas,Water Heating,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,C_HLTH-WH_Boiler-COA00,-,Commercial,Healthcare,Boiler,Coal,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_HLTH-WH_Boiler-COA00,COMCOA,Commercial,Healthcare,Boiler,Coal,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_HLTH-WH_Boiler-COA00,C_HLTH-WH,Commercial,Healthcare,Boiler,Coal,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-WH_Boiler-COA00,COMCO2,Commercial,Healthcare,Boiler,Coal,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_HLTH-WH_Boiler-ELC,-,Commercial,Healthcare,Boiler,Electricity,Water Heating,GW,Technology Capacity,Electricity
VAR_FIn,C_HLTH-WH_Boiler-ELC,COMELC,Commercial,Healthcare,Boiler,Electricity,Water Heating,PJ,Fuel Consumption,Electricity
VAR_FOut,C_HLTH-WH_Boiler-ELC,C_HLTH-WH,Commercial,Healthcare,Boiler,Electricity,Water Heating,PJ,End Use Demand,Electricity
VAR_Cap,C_OTH-SH_Boiler-NGA00,-,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OTH-SH_Boiler-NGA,-,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OTH-SH_Boiler-FOL00,-,Commercial,Other (Commercial),Boiler,Fuel Oil,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OTH-SH_Boiler-ELC,-,Commercial,Other (Commercial),Boiler,Electricity,Space Heating,GW,Technology Capacity,Electricity
VAR_Cap,C_OTH-SH_Boiler-DSL00,-,Commercial,Other (Commercial),Boiler,Diesel,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_OTH-SH_Boiler-COA00,-,Commercial,Other (Commercial),Boiler,Coal,Space Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_OTH-SH_Boiler-COA00,COMCOA,Commercial,Other (Commercial),Boiler,Coal,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OTH-SH_Boiler-DSL00,COMDSL,Commercial,Other (Commercial),Boiler,Diesel,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OTH-SH_Boiler-ELC,COMELC,Commercial,Other (Commercial),Boiler,Electricity,Space Heating,PJ,Fuel Consumption,Electricity
VAR_FIn,C_OTH-SH_Boiler-FOL00,COMFOL,Commercial,Other (Commercial),Boiler,Fuel Oil,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OTH-SH_Boiler-NGA,COMNGA,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,C_OTH-SH_Boiler-NGA00,COMNGA,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-COA00,C_OTH-SH,Commercial,Other (Commercial),Boiler,Coal,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-COA00,COMCO2,Commercial,Other (Commercial),Boiler,Coal,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-DSL00,C_OTH-SH,Commercial,Other (Commercial),Boiler,Diesel,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-DSL00,COMCO2,Commercial,Other (Commercial),Boiler,Diesel,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-ELC,C_OTH-SH,Commercial,Other (Commercial),Boiler,Electricity,Space Heating,PJ,End Use Demand,Electricity
VAR_FOut,C_OTH-SH_Boiler-FOL00,C_OTH-SH,Commercial,Other (Commercial),Boiler,Fuel Oil,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-FOL00,COMCO2,Commercial,Other (Commercial),Boiler,Fuel Oil,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-NGA,C_OTH-SH,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-NGA,COMCO2,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-NGA00,C_OTH-SH,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OTH-SH_Boiler-NGA00,COMCO2,Commercial,Other (Commercial),Boiler,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_HLTH-WH_Boiler-FOL00,-,Commercial,Healthcare,Boiler,Fuel Oil,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_HLTH-WH_Boiler-FOL00,COMFOL,Commercial,Healthcare,Boiler,Fuel Oil,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_HLTH-WH_Boiler-FOL00,C_HLTH-WH,Commercial,Healthcare,Boiler,Fuel Oil,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-WH_Boiler-FOL00,COMCO2,Commercial,Healthcare,Boiler,Fuel Oil,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_HLTH-WH_Boiler-NGA,-,Commercial,Healthcare,Boiler,Natural Gas,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_HLTH-WH_Boiler-NGA,COMNGA,Commercial,Healthcare,Boiler,Natural Gas,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,C_HLTH-WH_Boiler-NGA,C_HLTH-WH,Commercial,Healthcare,Boiler,Natural Gas,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_HLTH-WH_Boiler-NGA,COMCO2,Commercial,Healthcare,Boiler,Natural Gas,Water Heating,kt CO2,Emissions,Fossil Fuels
