Scenario,Region,Sector,Process,Name,Description,Member
NewTech_ELC_TUI,NI,-,EWSTINC20,EWSTINC20_NRGI,-,MNCWST
NewTech_RC,NI,-,C_OTH-WH_Boiler-ELC,C_OTH-WH_Boiler-ELC_NRGI,-,COMELC
NewTech_AGR_KEA,NI,-,AFORE-MoTP-Stat--ELC,AFORE-MoTP-Stat--ELC_DEMO,-,AFORE-MoTP-Stat
NewTechs_Industry,NI,-,METAL-RFGR-ELC-Refriger,METAL-RFGR-ELC-Refriger_NRGI,-,INDELC
NewTech_RC,SI,-,C_HLTH-PH_Boiler-BIG,C_HLTH-PH_Boiler-BIG_DEMO,-,C_HLTH-PH
NewTech_RC,NI,-,R_JDW-SC_HP-ELC,R_JDW-SC_HP-ELC_NRGI,-,RESELC
NewTech_RC,NI,-,C_EDU-MPS_-ELC,C_EDU-MPS_-ELC_DEMO,-,C_EDU-MPS
NewTech_ELC_TUI,NI,-,EWINDHIGHCF20,EWINDHIGHCF20_NRGO,-,ELC
NewTech_RC,SI,-,C_EDU-WH_Instant-NGA,C_EDU-WH_Instant-NGA_NRGI,-,COMNGA
NewTech_AGR_KEA,NI,-,ALIVE-MoTP-Mob-Trac--DSL,ALIVE-MoTP-Mob-Trac--DSL_NRGI,-,AGRDSL
NewTech_ELC_KEA,NI,-,EBATUTILION,EBATUTILION_NRGO,-,ELC
NewTech_RC,NI,-,C_WSR-SH_Boiler-WOD,C_WSR-SH_Boiler-WOD_DEMO,-,C_WSR-SH
NewTransport-TUI,NI,-,T_F_VHTBEVELC,T_F_VHTBEVELC_DEMO,-,T_F_VHTrk
NewTech_RC,SI,-,C_HLTH-WH_Instant-ELC,C_HLTH-WH_Instant-ELC_NRGI,-,COMELC
NewTech_RC,SI,-,C_OTH-LT_INC-ELC,C_OTH-LT_INC-ELC_DEMO,-,C_OTH-LT
NewTech_RC,NI,-,R_JDW-SH_HP-ELC,R_JDW-SH_HP-ELC_DEMO,-,R_JDW-SH
NewTransport-KEA,NI,-,T_P_BusICEDSL,T_P_BusICEDSL_DEMO,-,T_P_Bus
NewTechs_Industry,SI,-,MEAT-PH-STM_HW-DSL-Boiler,MEAT-PH-STM_HW-DSL-Boiler_DEMO,-,MEAT-PH-STM_HW
NewTech_RC,NI,-,C_OTH-SC_GHP-ELC,C_OTH-SC_GHP-ELC_NRGI,-,COMELC
NewTech_ELC_TUI,SI,-,ETIDE20,ETIDE20_NRGO,-,ELC
NewTech_AGR_KEA,NI,-,ADCF-IRG-IrgVSD-ELC,ADCF-IRG-IrgVSD-ELC_NRGI,-,AGRELC
NewTech_ELC_KEA,SI,-,EBIL20,EBIL20_NRGO,-,ELC
NewTechs_Industry,SI,-,DARY-AIR-ELC-CMPR,DARY-AIR-ELC-CMPR_NRGI,-,INDELC
NewTechs_Industry,SI,-,PLPPPR-PH-STM_HW-NGA-Boiler,PLPPPR-PH-STM_HW-NGA-Boiler_DEMO,-,PLPPPR-PH-STM_HW
NewTechs_Industry,SI,-,REFI-PH-STM_HW-DSL-Boiler,REFI-PH-STM_HW-DSL-Boiler_DEMO,-,REFI-PH-STM_HW
NewTransport-TUI,SI,-,T_P_CBEVELC,T_P_CBEVELC_NRGI,-,TRAELC
NewTech_RC,NI,-,C_OTH-SH_Boiler-NGA,C_OTH-SH_Boiler-NGA_DEMO,-,C_OTH-SH
NewTech_RC,SI,-,C_HLTH-MPS_-PET,C_HLTH-MPS_-PET_NRGI,-,COMPET
NewTech_RC,SI,-,C_EDU-SH_GHP-ELC,C_EDU-SH_GHP-ELC_NRGI,-,COMELC
NewTech_AGR_KEA,NI,-,ALIVE-MoTP-Mob-Trac--DSL,ALIVE-MoTP-Mob-Trac--DSL_DEMO,-,ALIVE-MoTP-Mob-Trac
NewTechs_Industry,NI,-,DARY-PH-MVR_PRE-ELC-Boiler,DARY-PH-MVR_PRE-ELC-Boiler_DEMO,-,DARY-PH-MVR_PRE
NewTech_RC,NI,-,R_JDW-SH_MSHP-ELC,R_JDW-SH_MSHP-ELC_NRGI,-,RESELC
NewTech_ELC_TUI,SI,-,EHYD-RR-New20,EHYD-RR-New20_NRGO,-,ELC
NewTechs_Industry,NI,-,CHMCL-PH-FURN-NGA-Furn,CHMCL-PH-FURN-NGA-Furn_DEMO,-,CHMCL-PH-FURN
NewTech_RC,SI,-,C_WSR-CK_Elements-H2R,C_WSR-CK_Elements-H2R_NRGI,-,COMH2R
NewTech_ELC_KEA,SI,-,EBAT-Li-Ion,EBAT-Li-Ion_NRGO,-,ELCDD
NewTech_AGR_KEA,NI,-,AFISH-LIG--ELC,AFISH-LIG--ELC_DEMO,-,AFISH-LIG
NewTech_RC,NI,-,C_OTH-SH_Boiler-BIG,C_OTH-SH_Boiler-BIG_NRGI,-,COMBIG
NewTech_RC,SI,-,C_OFFC-WH_AirHP-ELC,C_OFFC-WH_AirHP-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,R_DDW-SH_Burner-WOD,R_DDW-SH_Burner-WOD_NRGI,-,RESWOD
NewTech_RC,SI,-,C_WSR-LT_LED-ELC,C_WSR-LT_LED-ELC_DEMO,-,C_WSR-LT
NewTech_RC,NI,-,C_OTH-MPS_-ELC,C_OTH-MPS_-ELC_DEMO,-,C_OTH-MPS
NewTech_RC,NI,-,C_OTH-SH_Boiler-DSL,C_OTH-SH_Boiler-DSL_NRGI,-,COMDSL
NewTech_ELC_KEA,SI,-,EHCO_CCS30,EHCO_CCS30_ENVO,-,ELCCO2
NewTechs_Industry,NI,-,REFI-PH-FURN-WOD-Furn,REFI-PH-FURN-WOD-Furn_DEMO,-,REFI-PH-FURN
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Mob-Uti--ELC,ADCF-MoTP-Mob-Uti--ELC_NRGI,-,AGRELC
NewTech_AGR_KEA,NI,-,AINDC-SH-Boiler-NGA,AINDC-SH-Boiler-NGA_NRGI,-,AGRNGA
NewTechs_Industry,SI,-,WOOD-PH-FURN-ELC-Furn,WOOD-PH-FURN-ELC-Furn_NRGI,-,INDELC
NewTech_RC,SI,-,R_JDW-WH_HWC-SOL,R_JDW-WH_HWC-SOL_NRGI,-,RESELC
NewTech_RC,SI,-,C_OFFC-MPM_-LPG,C_OFFC-MPM_-LPG_NRGI,-,COMLPG
NewTransport-TUI,NI,-,T_P_McyBEVELC,T_P_McyBEVELC_DEMO,-,T_P_Mcy
NewTransport-TUI,SI,-,T_C_CHYBPET,T_C_CHYBPET_NRGI,-,TRAPET
NewTech_RC,SI,-,R_DDW-SH_Burner-WOD,R_DDW-SH_Burner-WOD_NRGI,-,RESWOD
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-ELC-MWO,FOOD-PH-STM_HW-ELC-MWO_NRGI,-,INDELC
NewTech_AGR_TUI,SI,-,ADCF-RFGR--ELC,ADCF-RFGR--ELC_DEMO,-,ADCF-RFGR
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-ELC-MWO,FOOD-PH-STM_HW-ELC-MWO_DEMO,-,FOOD-PH-STM_HW
NewTech_RC,NI,-,C_OFFC-MPS_-PET,C_OFFC-MPS_-PET_DEMO,-,C_OFFC-MPS
NewTech_RC,NI,-,R_JDW-WH_HWC-SOL,R_JDW-WH_HWC-SOL_NRGI,-,RESSOL
NewTechs_Industry,SI,-,MNRL-PH-STM_HW-LPG-Boiler,MNRL-PH-STM_HW-LPG-Boiler_NRGI,-,INDLPG
NewTechs_Industry,SI,-,PLPPPR-PH-STM_HW-ELC-Boiler,PLPPPR-PH-STM_HW-ELC-Boiler_NRGI,-,INDELC
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-ELC-ELCTECH,FOOD-PH-STM_HW-ELC-ELCTECH_NRGI,-,INDELC
NewTechs_Industry,NI,-,PLPPPR-MoTP-Stat-PET-st_ngn,PLPPPR-MoTP-Stat-PET-st_ngn_DEMO,-,PLPPPR-MoTP-Stat
NewTech_AGR_TUI,SI,-,ALIVE-MoTP-Mob-Trac--H2R,ALIVE-MoTP-Mob-Trac--H2R_NRGI,-,AGRH2R
NewTransport-TUI,NI,-,T_P_CHYBPET,T_P_CHYBPET_NRGI,-,TRAPET
NewTechs_Industry,SI,-,PLPPPR-PH-FURN-WOD-Furn,PLPPPR-PH-FURN-WOD-Furn_DEMO,-,PLPPPR-PH-FURN
NewTech_RC,SI,-,C_OTH-WH_Cylinder-NGA,C_OTH-WH_Cylinder-NGA_DEMO,-,C_OTH-WH
NewTech_ELC_KEA,NI,-,EGEOCONSFLSH20,EGEOCONSFLSH20_ENVO,-,ELCCO2
NewTech_RC,NI,-,C_WSR-CK_Ovens-LPG,C_WSR-CK_Ovens-LPG_DEMO,-,C_WSR-CK
NewTech_RC,SI,-,C_WSR-WH_Cylinder-NGA,C_WSR-WH_Cylinder-NGA_NRGI,-,COMNGA
NewTech_ELC_TUI,SI,-,EHCOL_SCPC20,EHCOL_SCPC20_NRGI,-,ELCCOL
NewTransport-KEA,NI,-,T_P_McyICEPET,T_P_McyICEPET_DEMO,-,T_P_Mcy
NewTech_RC,NI,-,C_WSR-WH_Boiler-BIG,C_WSR-WH_Boiler-BIG_DEMO,-,C_WSR-WH
NewTech_AGR_KEA,NI,-,ALIVE-LIG--ELC,ALIVE-LIG--ELC_DEMO,-,ALIVE-LIG
NewTechs_Industry,NI,-,WOOD-PH-STM_HW-ELC-HPmp,WOOD-PH-STM_HW-ELC-HPmp_DEMO,-,WOOD-PH-STM_HW
NewTech_ELC_TUI,SI,-,EWSTINC20,EWSTINC20_NRGI,-,MNCWST
NewTech_RC,SI,-,C_EDU-WH_Boiler-FOL,C_EDU-WH_Boiler-FOL_DEMO,-,C_EDU-WH
NewTech_RC,SI,-,C_OFFC-WH_Boiler-H2R,C_OFFC-WH_Boiler-H2R_DEMO,-,C_OFFC-WH
NewTech_AGR_TUI,SI,-,ADCF-MoTP-Mob-Uti--H2R,ADCF-MoTP-Mob-Uti--H2R_DEMO,-,ADCF-MoTP-Mob-Uti
NewTech_AGR_KEA,NI,-,AFORE-MoTP-Mob-GB--ELC,AFORE-MoTP-Mob-GB--ELC_DEMO,-,AFORE-MoTP-Mob-GB
NewTech_AGR_TUI,NI,-,AHORT-MoTP-Mob-Trac--DSL,AHORT-MoTP-Mob-Trac--DSL_NRGI,-,AGRDSL
NewTechs_Industry,NI,-,OTH-DSL-DSL-Tech,OTH-DSL-DSL-Tech_DEMO,-,OTH-DSL
NewTech_RC,NI,-,C_EDU-SH_Boiler-DSL,C_EDU-SH_Boiler-DSL_NRGI,-,COMDSL
NewTech_RC,NI,-,C_OTH-WH_Boiler-FOL,C_OTH-WH_Boiler-FOL_DEMO,-,C_OTH-WH
NewTech_RC,SI,-,C_WSR-MPS_-PET,C_WSR-MPS_-PET_DEMO,-,C_WSR-MPS
NewTechs_Industry,SI,-,REFI-PH-FURN-NGA-Furn,REFI-PH-FURN-NGA-Furn_NRGI,-,INDNGA
NewTechs_Industry,NI,-,DARY-PH-MVR_DRY-NGA-Boiler,DARY-PH-MVR_DRY-NGA-Boiler_DEMO,-,DARY-PH-MVR_DRY
NewTechs_Industry,SI,-,DARY-Pump-DSL-Pump,DARY-Pump-DSL-Pump_NRGI,-,INDDSL
NewTech_AGR_TUI,NI,-,ALIVE-MoTP-Mob-Bike--ELC,ALIVE-MoTP-Mob-Bike--ELC_DEMO,-,ALIVE-MoTP-Mob-Bike
NewTech_RC,NI,-,C_EDU-WH_Boiler-PLT,C_EDU-WH_Boiler-PLT_NRGI,-,COMPLT
NewTech_RC,NI,-,C_OFFC-MPM_-DSL,C_OFFC-MPM_-DSL_NRGI,-,COMDSL
NewTechs_Industry,NI,-,MEAT-MoTP-Stat-ELC-Motor,MEAT-MoTP-Stat-ELC-Motor_NRGI,-,INDELC
NewTech_RC,SI,-,R_JDW-WH_HWC-SOL,R_JDW-WH_HWC-SOL_NRGI,-,RESSOL
NewTech_AGR_TUI,NI,-,AFORE-MoTP-Mob-CY--H2R,AFORE-MoTP-Mob-CY--H2R_NRGI,-,AGRH2R
NewTransport-KEA,SI,-,T_F_HTrFCH2R,T_F_HTrFCH2R_DEMO,-,T_F_HTrk
NewTransport-KEA,SI,-,T_P_CICEDSL,T_P_CICEDSL_NRGI,-,TRADSL
NewTech_RC,SI,-,C_OTH-SH_Boiler-COA,C_OTH-SH_Boiler-COA_NRGI,-,COMCOA
NewTech_AGR_TUI,NI,-,AFORE-MoTP-Stat--ELC,AFORE-MoTP-Stat--ELC_DEMO,-,AFORE-MoTP-Stat
NewTech_RC,NI,-,C_OTH-SH_Boiler-BIG,C_OTH-SH_Boiler-BIG_DEMO,-,C_OTH-SH
NewTech_ELC_KEA,SI,-,CCS_Store1,CCS_Store1_NRGO,-,COseq
NewTech_ELC_KEA,SI,-,EHCOL_SCPC20,EHCOL_SCPC20_NRGI,-,ELCCOL
NewTechs_Industry,SI,-,WOOD-MoTP-Stat-PET-st_ngn,WOOD-MoTP-Stat-PET-st_ngn_NRGI,-,INDPET
NewTechs_Industry,NI,-,CHMCL-PH-DirH-NGA-Burner,CHMCL-PH-DirH-NGA-Burner_DEMO,-,CHMCL-PH-DirH
NewTransport-KEA,SI,-,T_P_CHYBPET,T_P_CHYBPET_NRGI,-,TRAPET
NewTech_ELC_TUI,NI,-,CCS_Store2,CCS_Store2_NRGO,-,COseq
NewTechs_Industry,NI,-,WOOD-AIR-ELC-CMPR,WOOD-AIR-ELC-CMPR_DEMO,-,WOOD-AIR
NewTech_RC,NI,-,R_DDW-WH_HWC-ELC,R_DDW-WH_HWC-ELC_DEMO,-,R_DDW-WH
NewTech_RC,NI,-,C_WSR-WH_Boiler-ELC,C_WSR-WH_Boiler-ELC_NRGI,-,COMELC
NewTechs_Industry,SI,-,FOOD-PH-STM_HW-WOD-Boiler,FOOD-PH-STM_HW-WOD-Boiler_DEMO,-,FOOD-PH-STM_HW
NewTech_RC,NI,-,C_HLTH-WH_Boiler-COA,C_HLTH-WH_Boiler-COA_NRGI,-,COMCOA
NewTech_AGR_TUI,NI,-,ADCF-RFGR--ELC,ADCF-RFGR--ELC_DEMO,-,ADCF-RFGR
NewTech_RC,SI,-,C_WSR-SH_Boiler-BIG,C_WSR-SH_Boiler-BIG_NRGI,-,COMBIG
NewTech_AGR_KEA,SI,-,AHORT-IRG-Irg-ELC,AHORT-IRG-Irg-ELC_DEMO,-,AHORT-IRG
NewTechs_Industry,SI,-,DARY-PH-TVR_DRY-NGA-Boiler,DARY-PH-TVR_DRY-NGA-Boiler_NRGI,-,INDNGA
NewTechs_Industry,NI,-,WOOD-MoTP-Stat-ELC-Motor,WOOD-MoTP-Stat-ELC-Motor_DEMO,-,WOOD-MoTP-Stat
NewTech_RC,NI,-,C_WSR-WH_INSTANT-LPG,C_WSR-WH_INSTANT-LPG_NRGI,-,COMLPG
NewTech_RC,NI,-,C_WSR-WH_Cylinder-ELC,C_WSR-WH_Cylinder-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,WOOD-PH-STM_HW-NGA-Boiler,WOOD-PH-STM_HW-NGA-Boiler_DEMO,-,WOOD-PH-STM_HW
NewTechs_Industry,SI,-,MEAT-MoTP-Stat-ELC-Motor,MEAT-MoTP-Stat-ELC-Motor_DEMO,-,MEAT-MoTP-Stat
NewTech_ELC_KEA,SI,-,EWINDLOWCF20,EWINDLOWCF20_NRGI,-,ELCWIN
NewTechs_Industry,NI,-,OTH-LPG-LPG-Tech,OTH-LPG-LPG-Tech_DEMO,-,OTH-LPG
NewTech_RC,SI,-,C_OFFC-WH_Cylinder-ELC,C_OFFC-WH_Cylinder-ELC_DEMO,-,C_OFFC-WH
NewTech_ELC_KEA,NI,-,ENGA_CCS30,ENGA_CCS30_NRGI,-,COseq
NewTechs_Industry,NI,-,PLPPPR-PH-STM_HW-COA-Boiler,PLPPPR-PH-STM_HW-COA-Boiler_DEMO,-,PLPPPR-PH-STM_HW
NewTech_AGR_KEA,SI,-,ALIVE-LIG--ELC,ALIVE-LIG--ELC_NRGI,-,AGRELC
NewTech_ELC_KEA,SI,-,EHYDPUMPSTG_S,EHYDPUMPSTG_S_NRGO,-,ELC
NewTech_RC,NI,-,C_HLTH-WH_Boiler-ELC,C_HLTH-WH_Boiler-ELC_NRGI,-,COMELC
NewTech_AGR_KEA,SI,-,AFISH-LIG--ELC,AFISH-LIG--ELC_NRGI,-,AGRELC
NewTech_RC,NI,-,C_OFFC-SH_Boiler-ELC,C_OFFC-SH_Boiler-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,REFI-PH-FURN-NGA-Furn,REFI-PH-FURN-NGA-Furn_DEMO,-,REFI-PH-FURN
NewTechs_Industry,SI,-,REFI-PH-STM_HW-WOD-Boiler,REFI-PH-STM_HW-WOD-Boiler_DEMO,-,REFI-PH-STM_HW
NewTechs_Industry,NI,-,MNNG-PH-STM_HW-WOD-Boiler,MNNG-PH-STM_HW-WOD-Boiler_NRGI,-,INDWOD
NewTechs_Industry,NI,-,PLPPPR-PH-DirH-NGA-Burner,PLPPPR-PH-DirH-NGA-Burner_DEMO,-,PLPPPR-PH-DirH
NewTechs_Industry,NI,-,CNST-MoTP-Stat-ELC-VSD-Mtr,CNST-MoTP-Stat-ELC-VSD-Mtr_DEMO,-,CNST-MoTP-Stat
NewTech_RC,SI,-,C_OTH-MPS_-DSL,C_OTH-MPS_-DSL_DEMO,-,C_OTH-MPS
NewTechs_Industry,NI,-,DARY-PH-MVR_TVR-WOD-Boiler,DARY-PH-MVR_TVR-WOD-Boiler_NRGI,-,INDWOD
NewTechs_Industry,SI,-,REFI-MoTP-Stat-ELC-VSD-Mtr,REFI-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTech_RC,NI,-,C_EDU-RF_Refriger-ELC,C_EDU-RF_Refriger-ELC_DEMO,-,C_EDU-RF
NewTech_RC,SI,-,C_OFFC-MPM_-LPG,C_OFFC-MPM_-LPG_DEMO,-,C_OFFC-MPM
NewTransport-KEA,SI,-,T_P_McyBEVELC,T_P_McyBEVELC_DEMO,-,T_P_Mcy
NewTechs_Industry,SI,-,OTH-DSL-DSL-Tech,OTH-DSL-DSL-Tech_NRGI,-,INDDSL
NewTech_RC,SI,-,C_OFFC-SH_Boiler-COA,C_OFFC-SH_Boiler-COA_NRGI,-,COMCOA
NewTech_RC,NI,-,C_HLTH-SC_GHP-ELC,C_HLTH-SC_GHP-ELC_NRGI,-,COMELC
NewTech_RC,SI,-,C_WSR-CK_Ovens-LPG,C_WSR-CK_Ovens-LPG_NRGI,-,COMLPG
NewTech_AGR_KEA,NI,-,ADCF-MoTP-Mob-Uti--ELC,ADCF-MoTP-Mob-Uti--ELC_DEMO,-,ADCF-MoTP-Mob-Uti
NewTechs_Industry,NI,-,REFI-PH-STM_HW-ELC-HPmp,REFI-PH-STM_HW-ELC-HPmp_DEMO,-,REFI-PH-STM_HW
NewTechs_Industry,SI,-,FOOD-PH-STM_HW-ELC-MWO,FOOD-PH-STM_HW-ELC-MWO_DEMO,-,FOOD-PH-STM_HW
NewTech_AGR_KEA,SI,-,AHORT-MoTP-Mob-MTr--ELC,AHORT-MoTP-Mob-MTr--ELC_NRGI,-,AGRELC
NewTech_RC,NI,-,C_OFFC-WH_Cylinder-NGA,C_OFFC-WH_Cylinder-NGA_DEMO,-,C_OFFC-WH
NewTechs_Industry,SI,-,DARY-PH-TVR_DRY-ELC-HPmp,DARY-PH-TVR_DRY-ELC-HPmp_NRGI,-,INDELC
NewTechs_Industry,SI,-,OTH-FOL-FOL-Tech,OTH-FOL-FOL-Tech_NRGI,-,INDFOL
NewTechs_Industry,SI,-,PLPPPR-PH-FURN-ELC-Furn,PLPPPR-PH-FURN-ELC-Furn_NRGI,-,INDELC
NewTech_ELC_KEA,SI,-,EHCO_CCS30,EHCO_CCS30_NRGI,-,COseq
NewTech_AGR_TUI,SI,-,AFORE-MoTP-Stat--ELC,AFORE-MoTP-Stat--ELC_DEMO,-,AFORE-MoTP-Stat
NewTech_AGR_TUI,NI,-,AHORT-MoTP-Mob-Uti--ELC,AHORT-MoTP-Mob-Uti--ELC_DEMO,-,AHORT-MoTP-Mob-Uti
NewTechs_Industry,SI,-,WOOD-PH-FURN-ELC-Furn,WOOD-PH-FURN-ELC-Furn_DEMO,-,WOOD-PH-FURN
NewTechs_Industry,SI,-,CNST-MoTP-Stat-PET-st_ngn,CNST-MoTP-Stat-PET-st_ngn_NRGI,-,INDPET
NewTransport-KEA,SI,-,T_C_CICEDSL,T_C_CICEDSL_DEMO,-,T_C_Car
NewTech_RC,SI,-,C_EDU-SC_AirHP-ELC,C_EDU-SC_AirHP-ELC_NRGI,-,COMELC
NewTechs_Industry,NI,-,REFI-MoTP-Stat-ELC-VSD-Mtr,REFI-MoTP-Stat-ELC-VSD-Mtr_DEMO,-,REFI-MoTP-Stat
NewTechs_Industry,NI,-,OTH-BGS-BGS-Tech,OTH-BGS-BGS-Tech_NRGI,-,INDBIG
NewTech_AGR_KEA,NI,-,AHORT-MoTP-Mob-MTr--ELC,AHORT-MoTP-Mob-MTr--ELC_NRGI,-,AGRELC
NewTechs_Industry,SI,-,FOOD-PH-STM_HW-FOL-Heat,FOOD-PH-STM_HW-FOL-Heat_DEMO,-,FOOD-PH-STM_HW
NewTechs_Industry,SI,-,WOOD-MoTP-Stat-ELC-Motor,WOOD-MoTP-Stat-ELC-Motor_DEMO,-,WOOD-MoTP-Stat
NewTech_RC,NI,-,C_HLTH-WH_Boiler-FOL,C_HLTH-WH_Boiler-FOL_DEMO,-,C_HLTH-WH
NewTransport-KEA,SI,-,T_P_CPHEVDSL,T_P_CPHEVDSL_DEMO,-,T_P_Car
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Mob-Trac--ELC,ADCF-MoTP-Mob-Trac--ELC_NRGI,-,AGRELC
NewTech_ELC_TUI,SI,-,ESOLPVBCOM20,ESOLPVBCOM20_NRGI,-,ELCSOL
NewTech_RC,NI,-,C_OTH-WH_Boiler-PLT,C_OTH-WH_Boiler-PLT_NRGI,-,COMPLT
NewTech_RC,NI,-,R_JDW-SH_Burner-LPG,R_JDW-SH_Burner-LPG_DEMO,-,R_JDW-SH
NewTech_AGR_KEA,SI,-,AHORT-IRG-IrgVSD-ELC,AHORT-IRG-IrgVSD-ELC_NRGI,-,AGRELC
NewTech_RC,SI,-,R_JDW-DW_Dwash-ELC,R_JDW-DW_Dwash-ELC_DEMO,-,R_JDW-DW
NewTechs_Industry,NI,-,DARY-PH-TVR_EVP-ELC-Fan,DARY-PH-TVR_EVP-ELC-Fan_NRGI,-,INDELC
NewTech_RC,SI,-,C_HLTH-PH_Boiler-DSL,C_HLTH-PH_Boiler-DSL_DEMO,-,C_HLTH-PH
NewTechs_Industry,SI,-,WOOD-Pump-DSL-Pump,WOOD-Pump-DSL-Pump_NRGI,-,INDDSL
NewTech_RC,SI,-,C_OFFC-WH_Cylinder-LPG,C_OFFC-WH_Cylinder-LPG_NRGI,-,COMLPG
NewTech_AGR_TUI,NI,-,ADCF-MoTP-Mob-Uti--DSL,ADCF-MoTP-Mob-Uti--DSL_DEMO,-,ADCF-MoTP-Mob-Uti
NewTransport-TUI,SI,-,T_C_CICEPET,T_C_CICEPET_NRGI,-,TRAPET
NewTransport-KEA,NI,-,T_P_CICEPET,T_P_CICEPET_DEMO,-,T_P_Car
NewTech_ELC_KEA,NI,-,EHCOL_CCS30,EHCOL_CCS30_NRGI,-,ELCCOL
NewTechs_Industry,NI,-,OTH-NGA-NGA-Tech,OTH-NGA-NGA-Tech_DEMO,-,OTH-NGA
NewTech_RC,NI,-,C_HLTH-MPM_-ELC,C_HLTH-MPM_-ELC_DEMO,-,C_HLTH-MPM
NewTransport-TUI,SI,-,T_P_CICEPET,T_P_CICEPET_DEMO,-,T_P_Car
NewTechs_Industry,SI,-,MNRL-MoTP-Stat-ELC-VSD-Mtr,MNRL-MoTP-Stat-ELC-VSD-Mtr_NRGI,-,INDELC
NewTechs_Industry,NI,-,WOOD-MoTP-Stat-ELC-VSD-Mtr,WOOD-MoTP-Stat-ELC-VSD-Mtr_DEMO,-,WOOD-MoTP-Stat
NewTech_ELC_KEA,NI,-,ESOLPVDISTGR20,ESOLPVDISTGR20_NRGO,-,ELC-MV
NewTech_AGR_KEA,SI,-,AHORT-MoTP-Mob-MTr--H2R,AHORT-MoTP-Mob-MTr--H2R_DEMO,-,AHORT-MoTP-Mob-MTr
NewTech_RC,NI,-,C_EDU-SH_Boiler-COA,C_EDU-SH_Boiler-COA_DEMO,-,C_EDU-SH
NewTechs_Industry,NI,-,REFI-MoTP-Stat-PET-st_ngn,REFI-MoTP-Stat-PET-st_ngn_NRGI,-,INDPET
NewTech_ELC_KEA,NI,-,EWOD20,EWOD20_NRGO,-,ELC
NewTech_RC,SI,-,C_OFFC-SH_Boiler-DSL,C_OFFC-SH_Boiler-DSL_NRGI,-,COMDSL
NewTechs_Industry,NI,-,DARY-PH-MVR_TVR-ELC-Boiler,DARY-PH-MVR_TVR-ELC-Boiler_NRGI,-,INDELC
NewTechs_Industry,NI,-,WOOD-MoTP-Stat-DSL-st_ngn,WOOD-MoTP-Stat-DSL-st_ngn_DEMO,-,WOOD-MoTP-Stat
NewTechs_Industry,SI,-,DARY-PH-MVR_DRY-ELC-HPmp,DARY-PH-MVR_DRY-ELC-HPmp_DEMO,-,DARY-PH-MVR_DRY
NewTechs_Industry,SI,-,DARY-PH-MVR_TVR-ELC-Boiler,DARY-PH-MVR_TVR-ELC-Boiler_NRGI,-,INDELC
NewTech_AGR_KEA,SI,-,AINDC-SH-Boiler-H2R,AINDC-SH-Boiler-H2R_DEMO,-,AINDC-SH
NewTech_RC,NI,-,C_OFFC-WH_Boiler-COA,C_OFFC-WH_Boiler-COA_DEMO,-,C_OFFC-WH
NewTech_RC,NI,-,C_EDU-SH_Boiler-H2R,C_EDU-SH_Boiler-H2R_DEMO,-,C_EDU-SH
NewTech_RC,NI,-,C_OFFC-SH_GHP-ELC,C_OFFC-SH_GHP-ELC_NRGI,-,COMELC
NewTech_RC,NI,-,C_EDU-SH_Boiler-WOD,C_EDU-SH_Boiler-WOD_NRGI,-,COMWOD
NewTech_RC,NI,-,C_OTH-LT_LED-ELC,C_OTH-LT_LED-ELC_NRGI,-,COMELC
NewTech_ELC_TUI,NI,-,CCS_Store1,CCS_Store1_NRGO,-,COseq
NewTech_RC,NI,-,R_DDW-WH_HWC-ELC,R_DDW-WH_HWC-ELC_NRGI,-,RESELC
NewTech_AGR_TUI,SI,-,AHORT-MoTP-Mob-Trac--ELC,AHORT-MoTP-Mob-Trac--ELC_DEMO,-,AHORT-MoTP-Mob-Trac
NewTech_AGR_KEA,NI,-,ADCF-IRG-Irg-ELC,ADCF-IRG-Irg-ELC_NRGI,-,AGRELC
NewTech_RC,SI,-,C_OTH-MPS_-LPG,C_OTH-MPS_-LPG_NRGI,-,COMLPG
NewTechs_Industry,SI,-,DARY-PH-STM_HW-WOD-Boiler,DARY-PH-STM_HW-WOD-Boiler_DEMO,-,DARY-PH-STM_HW
NewTechs_Industry,SI,-,DARY-PH-TVR_EVP-ELC-Boiler,DARY-PH-TVR_EVP-ELC-Boiler_DEMO,-,DARY-PH-TVR_EVP
NewTransport-TUI,SI,-,T_F_HTrICEDSL,T_F_HTrICEDSL_DEMO,-,T_F_HTrk
NewTech_ELC_KEA,SI,-,EWOD20,EWOD20_NRGI,-,ELCWOD
NewTechs_Industry,NI,-,FOOD-PH-STM_HW-LPG-Heat,FOOD-PH-STM_HW-LPG-Heat_NRGI,-,INDLPG
NewTech_RC,NI,-,C_EDU-SH_AIRHP-ELC,C_EDU-SH_AIRHP-ELC_DEMO,-,C_EDU-SH
NewTech_ELC_TUI,NI,-,ENGA_GTCC20,ENGA_GTCC20_NRGO,-,ELC
